,country,date,count
10491,Nepal,3/16/20,1
10492,Netherlands,3/16/20,0
10493,New Zealand,3/16/20,0
10494,Nicaragua,3/16/20,0
10495,Niger,3/16/20,0
10496,Nigeria,3/16/20,0
10497,North Macedonia,3/16/20,1
10498,Norway,3/16/20,1
10499,Oman,3/16/20,9
10500,Pakistan,3/16/20,2
10501,Panama,3/16/20,0
10502,Papua New Guinea,3/16/20,0
10503,Paraguay,3/16/20,0
10504,Peru,3/16/20,0
10505,Philippines,3/16/20,2
10506,Poland,3/16/20,13
10507,Portugal,3/16/20,3
10508,Qatar,3/16/20,4
10509,Romania,3/16/20,9
10510,Russia,3/16/20,8
10511,Rwanda,3/16/20,0
10512,Saint Kitts and Nevis,3/16/20,0
10513,Saint Lucia,3/16/20,0
10514,Saint Vincent and the Grenadines,3/16/20,0
10515,Samoa,3/16/20,0
10516,San Marino,3/16/20,4
10517,Sao Tome and Principe,3/16/20,0
10518,Saudi Arabia,3/16/20,2
10519,Senegal,3/16/20,2
10520,Serbia,3/16/20,1
10521,Seychelles,3/16/20,0
10522,Sierra Leone,3/16/20,0
10523,Singapore,3/16/20,109
10524,Slovakia,3/16/20,0
10525,Slovenia,3/16/20,0
10526,Solomon Islands,3/16/20,0
10527,Somalia,3/16/20,0
10528,South Africa,3/16/20,0
10529,South Sudan,3/16/20,0
10530,Spain,3/16/20,530
10531,Sri Lanka,3/16/20,1
10532,Sudan,3/16/20,0
10533,Suriname,3/16/20,0
10534,Sweden,3/16/20,0
10535,Switzerland,3/16/20,4
10536,Syria,3/16/20,0
10537,Taiwan*,3/16/20,20
10538,Tajikistan,3/16/20,0
10539,Tanzania,3/16/20,0
10540,Thailand,3/16/20,38
10541,Timor-Leste,3/16/20,0
10542,Togo,3/16/20,0
10543,Trinidad and Tobago,3/16/20,0
10544,Tunisia,3/16/20,0
10545,Turkey,3/16/20,0
10546,US,3/16/20,17
10547,Uganda,3/16/20,0
10548,Ukraine,3/16/20,0
10549,United Arab Emirates,3/16/20,23
10550,United Kingdom,3/16/20,21
10551,Uruguay,3/16/20,0
10552,Uzbekistan,3/16/20,0
10553,Vanuatu,3/16/20,0
10554,Venezuela,3/16/20,0
10555,Vietnam,3/16/20,16
10556,West Bank and Gaza,3/16/20,0
10557,Yemen,3/16/20,0
10558,Zambia,3/16/20,0
10559,Zimbabwe,3/16/20,0
10560,Afghanistan,3/17/20,1
10561,Albania,3/17/20,0
10562,Algeria,3/17/20,12
10563,Andorra,3/17/20,1
10564,Angola,3/17/20,0
10565,Antigua and Barbuda,3/17/20,0
10566,Argentina,3/17/20,3
10567,Armenia,3/17/20,1
10568,Australia,3/17/20,23
10569,Austria,3/17/20,1
10570,Azerbaijan,3/17/20,6
10571,Bahamas,3/17/20,0
10572,Bahrain,3/17/20,81
10573,Bangladesh,3/17/20,3
10574,Barbados,3/17/20,0
10575,Belarus,3/17/20,3
10576,Belgium,3/17/20,1
10577,Belize,3/17/20,0
10578,Benin,3/17/20,0
10579,Bhutan,3/17/20,0
10580,Bolivia,3/17/20,0
10581,Bosnia and Herzegovina,3/17/20,2
10582,Botswana,3/17/20,0
10583,Brazil,3/17/20,2
10584,Brunei,3/17/20,0
10585,Bulgaria,3/17/20,0
10586,Burkina Faso,3/17/20,0
10587,Burma,3/17/20,0
10588,Burundi,3/17/20,0
10589,Cabo Verde,3/17/20,0
10590,Cambodia,3/17/20,1
10591,Cameroon,3/17/20,0
10592,Canada,3/17/20,9
10593,Central African Republic,3/17/20,0
10594,Chad,3/17/20,0
10595,Chile,3/17/20,0
10596,China,3/17/20,68798
10597,Colombia,3/17/20,1
10598,Comoros,3/17/20,0
10599,Congo (Brazzaville),3/17/20,0
10600,Congo (Kinshasa),3/17/20,0
10601,Costa Rica,3/17/20,0
10602,Cote d'Ivoire,3/17/20,1
10603,Croatia,3/17/20,4
10604,Cuba,3/17/20,0
10605,Cyprus,3/17/20,0
10606,Czechia,3/17/20,3
10607,Denmark,3/17/20,1
10608,Diamond Princess,3/17/20,325
10609,Djibouti,3/17/20,0
10610,Dominica,3/17/20,0
10611,Dominican Republic,3/17/20,0
10612,Ecuador,3/17/20,0
10613,Egypt,3/17/20,32
10614,El Salvador,3/17/20,0
10615,Equatorial Guinea,3/17/20,0
10616,Eritrea,3/17/20,0
10617,Estonia,3/17/20,1
10618,Eswatini,3/17/20,0
10619,Ethiopia,3/17/20,0
10620,Fiji,3/17/20,0
10621,Finland,3/17/20,10
10622,France,3/17/20,12
10623,Gabon,3/17/20,0
10624,Gambia,3/17/20,0
10625,Georgia,3/17/20,1
10626,Germany,3/17/20,67
10627,Ghana,3/17/20,0
10628,Greece,3/17/20,8
10629,Grenada,3/17/20,0
10630,Guatemala,3/17/20,0
10631,Guinea,3/17/20,0
10632,Guinea-Bissau,3/17/20,0
10633,Guyana,3/17/20,0
10634,Haiti,3/17/20,0
10635,Holy See,3/17/20,0
10636,Honduras,3/17/20,0
10637,Hungary,3/17/20,2
10638,Iceland,3/17/20,0
10639,India,3/17/20,14
10640,Indonesia,3/17/20,8
10641,Iran,3/17/20,5389
10642,Iraq,3/17/20,32
10643,Ireland,3/17/20,5
10644,Israel,3/17/20,3
10645,Italy,3/17/20,2941
10646,Jamaica,3/17/20,2
10647,Japan,3/17/20,144
10648,Jordan,3/17/20,1
10649,Kazakhstan,3/17/20,0
10650,Kenya,3/17/20,0
10651,"Korea, South",3/17/20,1407
10652,Kosovo,3/17/20,0
10653,Kuwait,3/17/20,9
10654,Kyrgyzstan,3/17/20,0
10655,Laos,3/17/20,0
10656,Latvia,3/17/20,1
10657,Lebanon,3/17/20,3
10658,Lesotho,3/17/20,0
10659,Liberia,3/17/20,0
10660,Libya,3/17/20,0
10661,Liechtenstein,3/17/20,1
10662,Lithuania,3/17/20,1
10663,Luxembourg,3/17/20,0
10664,MS Zaandam,3/17/20,0
10665,Madagascar,3/17/20,0
10666,Malawi,3/17/20,0
10667,Malaysia,3/17/20,49
10668,Maldives,3/17/20,0
10669,Mali,3/17/20,0
10670,Malta,3/17/20,2
10671,Marshall Islands,3/17/20,0
10672,Mauritania,3/17/20,0
10673,Mauritius,3/17/20,0
10674,Mexico,3/17/20,4
10675,Micronesia,3/17/20,0
10676,Moldova,3/17/20,1
10677,Monaco,3/17/20,0
10678,Mongolia,3/17/20,0
10679,Montenegro,3/17/20,0
10680,Morocco,3/17/20,1
10681,Mozambique,3/17/20,0
10682,Namibia,3/17/20,0
10683,Nepal,3/17/20,1
10684,Netherlands,3/17/20,0
10685,New Zealand,3/17/20,0
10686,Nicaragua,3/17/20,0
10687,Niger,3/17/20,0
10688,Nigeria,3/17/20,0
10689,North Macedonia,3/17/20,1
10690,Norway,3/17/20,1
10691,Oman,3/17/20,9
10692,Pakistan,3/17/20,2
10693,Panama,3/17/20,0
10694,Papua New Guinea,3/17/20,0
10695,Paraguay,3/17/20,0
10696,Peru,3/17/20,1
10697,Philippines,3/17/20,5
10698,Poland,3/17/20,13
10699,Portugal,3/17/20,3
10700,Qatar,3/17/20,4
10701,Romania,3/17/20,16
10702,Russia,3/17/20,8
10703,Rwanda,3/17/20,0
10704,Saint Kitts and Nevis,3/17/20,0
10705,Saint Lucia,3/17/20,0
10706,Saint Vincent and the Grenadines,3/17/20,0
10707,Samoa,3/17/20,0
10708,San Marino,3/17/20,4
10709,Sao Tome and Principe,3/17/20,0
10710,Saudi Arabia,3/17/20,6
10711,Senegal,3/17/20,2
10712,Serbia,3/17/20,1
10713,Seychelles,3/17/20,0
10714,Sierra Leone,3/17/20,0
10715,Singapore,3/17/20,114
10716,Slovakia,3/17/20,0
10717,Slovenia,3/17/20,0
10718,Solomon Islands,3/17/20,0
10719,Somalia,3/17/20,0
10720,South Africa,3/17/20,0
10721,South Sudan,3/17/20,0
10722,Spain,3/17/20,1028
10723,Sri Lanka,3/17/20,1
10724,Sudan,3/17/20,0
10725,Suriname,3/17/20,0
10726,Sweden,3/17/20,0
10727,Switzerland,3/17/20,4
10728,Syria,3/17/20,0
10729,Taiwan*,3/17/20,22
10730,Tajikistan,3/17/20,0
10731,Tanzania,3/17/20,0
10732,Thailand,3/17/20,41
10733,Timor-Leste,3/17/20,0
10734,Togo,3/17/20,0
10735,Trinidad and Tobago,3/17/20,0
10736,Tunisia,3/17/20,0
10737,Turkey,3/17/20,0
10738,US,3/17/20,17
10739,Uganda,3/17/20,0
10740,Ukraine,3/17/20,0
10741,United Arab Emirates,3/17/20,23
10742,United Kingdom,3/17/20,53
10743,Uruguay,3/17/20,0
10744,Uzbekistan,3/17/20,0
10745,Vanuatu,3/17/20,0
10746,Venezuela,3/17/20,0
10747,Vietnam,3/17/20,16
10748,West Bank and Gaza,3/17/20,0
10749,Yemen,3/17/20,0
10750,Zambia,3/17/20,0
10751,Zimbabwe,3/17/20,0
10752,Afghanistan,3/18/20,1
10753,Albania,3/18/20,0
10754,Algeria,3/18/20,12
10755,Andorra,3/18/20,1
10756,Angola,3/18/20,0
10757,Antigua and Barbuda,3/18/20,0
10758,Argentina,3/18/20,3
10759,Armenia,3/18/20,1
10760,Australia,3/18/20,23
10761,Austria,3/18/20,9
10762,Azerbaijan,3/18/20,6
10763,Bahamas,3/18/20,0
10764,Bahrain,3/18/20,88
10765,Bangladesh,3/18/20,3
10766,Barbados,3/18/20,0
10767,Belarus,3/18/20,5
10768,Belgium,3/18/20,31
10769,Belize,3/18/20,0
10770,Benin,3/18/20,0
10771,Bhutan,3/18/20,0
10772,Bolivia,3/18/20,0
10773,Bosnia and Herzegovina,3/18/20,2
10774,Botswana,3/18/20,0
10775,Brazil,3/18/20,2
10776,Brunei,3/18/20,0
10777,Bulgaria,3/18/20,0
10778,Burkina Faso,3/18/20,0
10779,Burma,3/18/20,0
10780,Burundi,3/18/20,0
10781,Cabo Verde,3/18/20,0
10782,Cambodia,3/18/20,1
10783,Cameroon,3/18/20,0
10784,Canada,3/18/20,9
10785,Central African Republic,3/18/20,0
10786,Chad,3/18/20,0
10787,Chile,3/18/20,0
10788,China,3/18/20,69755
10789,Colombia,3/18/20,1
10790,Comoros,3/18/20,0
10791,Congo (Brazzaville),3/18/20,0
10792,Congo (Kinshasa),3/18/20,0
10793,Costa Rica,3/18/20,0
10794,Cote d'Ivoire,3/18/20,1
10795,Croatia,3/18/20,4
10796,Cuba,3/18/20,0
10797,Cyprus,3/18/20,0
10798,Czechia,3/18/20,3
10799,Denmark,3/18/20,1
10800,Diamond Princess,3/18/20,325
10801,Djibouti,3/18/20,0
10802,Dominica,3/18/20,0
10803,Dominican Republic,3/18/20,0
10804,Ecuador,3/18/20,0
10805,Egypt,3/18/20,32
10806,El Salvador,3/18/20,0
10807,Equatorial Guinea,3/18/20,0
10808,Eritrea,3/18/20,0
10809,Estonia,3/18/20,1
10810,Eswatini,3/18/20,0
10811,Ethiopia,3/18/20,0
10812,Fiji,3/18/20,0
10813,Finland,3/18/20,10
10814,France,3/18/20,12
10815,Gabon,3/18/20,0
10816,Gambia,3/18/20,0
10817,Georgia,3/18/20,1
10818,Germany,3/18/20,105
10819,Ghana,3/18/20,0
10820,Greece,3/18/20,8
10821,Grenada,3/18/20,0
10822,Guatemala,3/18/20,0
10823,Guinea,3/18/20,0
10824,Guinea-Bissau,3/18/20,0
10825,Guyana,3/18/20,0
10826,Haiti,3/18/20,0
10827,Holy See,3/18/20,0
10828,Honduras,3/18/20,0
10829,Hungary,3/18/20,2
10830,Iceland,3/18/20,5
10831,India,3/18/20,14
10832,Indonesia,3/18/20,11
10833,Iran,3/18/20,5389
10834,Iraq,3/18/20,43
10835,Ireland,3/18/20,5
10836,Israel,3/18/20,6
10837,Italy,3/18/20,4025
10838,Jamaica,3/18/20,2
10839,Japan,3/18/20,144
10840,Jordan,3/18/20,1
10841,Kazakhstan,3/18/20,0
10842,Kenya,3/18/20,0
10843,"Korea, South",3/18/20,1540
10844,Kosovo,3/18/20,0
10845,Kuwait,3/18/20,15
10846,Kyrgyzstan,3/18/20,0
10847,Laos,3/18/20,0
10848,Latvia,3/18/20,1
10849,Lebanon,3/18/20,3
10850,Lesotho,3/18/20,0
10851,Liberia,3/18/20,0
10852,Libya,3/18/20,0
10853,Liechtenstein,3/18/20,1
10854,Lithuania,3/18/20,1
10855,Luxembourg,3/18/20,0
10856,MS Zaandam,3/18/20,0
10857,Madagascar,3/18/20,0
10858,Malawi,3/18/20,0
10859,Malaysia,3/18/20,60
10860,Maldives,3/18/20,0
10861,Mali,3/18/20,0
10862,Malta,3/18/20,2
10863,Marshall Islands,3/18/20,0
10864,Mauritania,3/18/20,0
10865,Mauritius,3/18/20,0
10866,Mexico,3/18/20,4
10867,Micronesia,3/18/20,0
10868,Moldova,3/18/20,1
10869,Monaco,3/18/20,0
10870,Mongolia,3/18/20,0
10871,Montenegro,3/18/20,0
10872,Morocco,3/18/20,1
10873,Mozambique,3/18/20,0
10874,Namibia,3/18/20,0
10875,Nepal,3/18/20,1
10876,Netherlands,3/18/20,0
10877,New Zealand,3/18/20,0
10878,Nicaragua,3/18/20,0
10879,Niger,3/18/20,0
10880,Nigeria,3/18/20,1
10881,North Macedonia,3/18/20,1
10882,Norway,3/18/20,1
10883,Oman,3/18/20,12
10884,Pakistan,3/18/20,13
10885,Panama,3/18/20,0
10886,Papua New Guinea,3/18/20,0
10887,Paraguay,3/18/20,0
10888,Peru,3/18/20,1
10889,Philippines,3/18/20,5
10890,Poland,3/18/20,13
10891,Portugal,3/18/20,3
10892,Qatar,3/18/20,4
10893,Romania,3/18/20,19
10894,Russia,3/18/20,8
10895,Rwanda,3/18/20,0
10896,Saint Kitts and Nevis,3/18/20,0
10897,Saint Lucia,3/18/20,0
10898,Saint Vincent and the Grenadines,3/18/20,0
10899,Samoa,3/18/20,0
10900,San Marino,3/18/20,4
10901,Sao Tome and Principe,3/18/20,0
10902,Saudi Arabia,3/18/20,6
10903,Senegal,3/18/20,2
10904,Serbia,3/18/20,1
10905,Seychelles,3/18/20,0
10906,Sierra Leone,3/18/20,0
10907,Singapore,3/18/20,114
10908,Slovakia,3/18/20,0
10909,Slovenia,3/18/20,0
10910,Solomon Islands,3/18/20,0
10911,Somalia,3/18/20,0
10912,South Africa,3/18/20,0
10913,South Sudan,3/18/20,0
10914,Spain,3/18/20,1081
10915,Sri Lanka,3/18/20,1
10916,Sudan,3/18/20,0
10917,Suriname,3/18/20,0
10918,Sweden,3/18/20,0
10919,Switzerland,3/18/20,15
10920,Syria,3/18/20,0
10921,Taiwan*,3/18/20,22
10922,Tajikistan,3/18/20,0
10923,Tanzania,3/18/20,0
10924,Thailand,3/18/20,42
10925,Timor-Leste,3/18/20,0
10926,Togo,3/18/20,0
10927,Trinidad and Tobago,3/18/20,0
10928,Tunisia,3/18/20,0
10929,Turkey,3/18/20,0
10930,US,3/18/20,105
10931,Uganda,3/18/20,0
10932,Ukraine,3/18/20,0
10933,United Arab Emirates,3/18/20,26
10934,United Kingdom,3/18/20,68
10935,Uruguay,3/18/20,0
10936,Uzbekistan,3/18/20,0
10937,Vanuatu,3/18/20,0
10938,Venezuela,3/18/20,0
10939,Vietnam,3/18/20,16
10940,West Bank and Gaza,3/18/20,0
10941,Yemen,3/18/20,0
10942,Zambia,3/18/20,0
10943,Zimbabwe,3/18/20,0
10944,Afghanistan,3/19/20,1
10945,Albania,3/19/20,0
10946,Algeria,3/19/20,32
10947,Andorra,3/19/20,1
10948,Angola,3/19/20,0
10949,Antigua and Barbuda,3/19/20,0
10950,Argentina,3/19/20,3
10951,Armenia,3/19/20,1
10952,Australia,3/19/20,26
10953,Austria,3/19/20,9
10954,Azerbaijan,3/19/20,6
10955,Bahamas,3/19/20,0
10956,Bahrain,3/19/20,100
10957,Bangladesh,3/19/20,3
10958,Barbados,3/19/20,0
10959,Belarus,3/19/20,5
10960,Belgium,3/19/20,31
10961,Belize,3/19/20,0
10962,Benin,3/19/20,0
10963,Bhutan,3/19/20,0
10964,Bolivia,3/19/20,0
10965,Bosnia and Herzegovina,3/19/20,2
10966,Botswana,3/19/20,0
10967,Brazil,3/19/20,2
10968,Brunei,3/19/20,0
10969,Bulgaria,3/19/20,0
10970,Burkina Faso,3/19/20,0
10971,Burma,3/19/20,0
10972,Burundi,3/19/20,0
10973,Cabo Verde,3/19/20,0
10974,Cambodia,3/19/20,1
10975,Cameroon,3/19/20,0
10976,Canada,3/19/20,9
10977,Central African Republic,3/19/20,0
10978,Chad,3/19/20,0
10979,Chile,3/19/20,0
10980,China,3/19/20,70535
10981,Colombia,3/19/20,1
10982,Comoros,3/19/20,0
10983,Congo (Brazzaville),3/19/20,0
10984,Congo (Kinshasa),3/19/20,0
10985,Costa Rica,3/19/20,0
10986,Cote d'Ivoire,3/19/20,1
10987,Croatia,3/19/20,5
10988,Cuba,3/19/20,0
10989,Cyprus,3/19/20,0
10990,Czechia,3/19/20,3
10991,Denmark,3/19/20,1
10992,Diamond Princess,3/19/20,325
10993,Djibouti,3/19/20,0
10994,Dominica,3/19/20,0
10995,Dominican Republic,3/19/20,0
10996,Ecuador,3/19/20,0
10997,Egypt,3/19/20,32
10998,El Salvador,3/19/20,0
10999,Equatorial Guinea,3/19/20,0
11000,Eritrea,3/19/20,0
11001,Estonia,3/19/20,1
11002,Eswatini,3/19/20,0
11003,Ethiopia,3/19/20,0
11004,Fiji,3/19/20,0
11005,Finland,3/19/20,10
11006,France,3/19/20,12
11007,Gabon,3/19/20,0
11008,Gambia,3/19/20,0
11009,Georgia,3/19/20,1
11010,Germany,3/19/20,113
11011,Ghana,3/19/20,0
11012,Greece,3/19/20,8
11013,Grenada,3/19/20,0
11014,Guatemala,3/19/20,0
11015,Guinea,3/19/20,0
11016,Guinea-Bissau,3/19/20,0
11017,Guyana,3/19/20,0
11018,Haiti,3/19/20,0
11019,Holy See,3/19/20,0
11020,Honduras,3/19/20,0
11021,Hungary,3/19/20,2
11022,Iceland,3/19/20,5
11023,India,3/19/20,15
11024,Indonesia,3/19/20,11
11025,Iran,3/19/20,5710
11026,Iraq,3/19/20,43
11027,Ireland,3/19/20,5
11028,Israel,3/19/20,11
11029,Italy,3/19/20,4440
11030,Jamaica,3/19/20,2
11031,Japan,3/19/20,150
11032,Jordan,3/19/20,1
11033,Kazakhstan,3/19/20,0
11034,Kenya,3/19/20,0
11035,"Korea, South",3/19/20,1540
11036,Kosovo,3/19/20,0
11037,Kuwait,3/19/20,18
11038,Kyrgyzstan,3/19/20,0
11039,Laos,3/19/20,0
11040,Latvia,3/19/20,1
11041,Lebanon,3/19/20,4
11042,Lesotho,3/19/20,0
11043,Liberia,3/19/20,0
11044,Libya,3/19/20,0
11045,Liechtenstein,3/19/20,1
11046,Lithuania,3/19/20,0
11047,Luxembourg,3/19/20,0
11048,MS Zaandam,3/19/20,0
11049,Madagascar,3/19/20,0
11050,Malawi,3/19/20,0
11051,Malaysia,3/19/20,75
11052,Maldives,3/19/20,0
11053,Mali,3/19/20,0
11054,Malta,3/19/20,2
11055,Marshall Islands,3/19/20,0
11056,Mauritania,3/19/20,0
11057,Mauritius,3/19/20,0
11058,Mexico,3/19/20,4
11059,Micronesia,3/19/20,0
11060,Moldova,3/19/20,1
11061,Monaco,3/19/20,0
11062,Mongolia,3/19/20,0
11063,Montenegro,3/19/20,0
11064,Morocco,3/19/20,1
11065,Mozambique,3/19/20,0
11066,Namibia,3/19/20,0
11067,Nepal,3/19/20,1
11068,Netherlands,3/19/20,0
11069,New Zealand,3/19/20,0
11070,Nicaragua,3/19/20,0
11071,Niger,3/19/20,0
11072,Nigeria,3/19/20,1
11073,North Macedonia,3/19/20,1
11074,Norway,3/19/20,1
11075,Oman,3/19/20,12
11076,Pakistan,3/19/20,13
11077,Panama,3/19/20,0
11078,Papua New Guinea,3/19/20,0
11079,Paraguay,3/19/20,0
11080,Peru,3/19/20,1
11081,Philippines,3/19/20,8
11082,Poland,3/19/20,1
11083,Portugal,3/19/20,3
11084,Qatar,3/19/20,4
11085,Romania,3/19/20,25
11086,Russia,3/19/20,9
11087,Rwanda,3/19/20,0
11088,Saint Kitts and Nevis,3/19/20,0
11089,Saint Lucia,3/19/20,0
11090,Saint Vincent and the Grenadines,3/19/20,0
11091,Samoa,3/19/20,0
11092,San Marino,3/19/20,4
11093,Sao Tome and Principe,3/19/20,0
11094,Saudi Arabia,3/19/20,6
11095,Senegal,3/19/20,2
11096,Serbia,3/19/20,1
11097,Seychelles,3/19/20,0
11098,Sierra Leone,3/19/20,0
11099,Singapore,3/19/20,114
11100,Slovakia,3/19/20,0
11101,Slovenia,3/19/20,0
11102,Solomon Islands,3/19/20,0
11103,Somalia,3/19/20,0
11104,South Africa,3/19/20,0
11105,South Sudan,3/19/20,0
11106,Spain,3/19/20,1107
11107,Sri Lanka,3/19/20,3
11108,Sudan,3/19/20,0
11109,Suriname,3/19/20,0
11110,Sweden,3/19/20,0
11111,Switzerland,3/19/20,15
11112,Syria,3/19/20,0
11113,Taiwan*,3/19/20,26
11114,Tajikistan,3/19/20,0
11115,Tanzania,3/19/20,0
11116,Thailand,3/19/20,42
11117,Timor-Leste,3/19/20,0
11118,Togo,3/19/20,0
11119,Trinidad and Tobago,3/19/20,0
11120,Tunisia,3/19/20,0
11121,Turkey,3/19/20,0
11122,US,3/19/20,121
11123,Uganda,3/19/20,0
11124,Ukraine,3/19/20,0
11125,United Arab Emirates,3/19/20,31
11126,United Kingdom,3/19/20,68
11127,Uruguay,3/19/20,0
11128,Uzbekistan,3/19/20,0
11129,Vanuatu,3/19/20,0
11130,Venezuela,3/19/20,0
11131,Vietnam,3/19/20,16
11132,West Bank and Gaza,3/19/20,0
11133,Yemen,3/19/20,0
11134,Zambia,3/19/20,0
11135,Zimbabwe,3/19/20,0
11136,Afghanistan,3/20/20,1
11137,Albania,3/20/20,0
11138,Algeria,3/20/20,32
11139,Andorra,3/20/20,1
11140,Angola,3/20/20,0
11141,Antigua and Barbuda,3/20/20,0
11142,Argentina,3/20/20,3
11143,Armenia,3/20/20,1
11144,Australia,3/20/20,26
11145,Austria,3/20/20,9
11146,Azerbaijan,3/20/20,6
11147,Bahamas,3/20/20,0
11148,Bahrain,3/20/20,100
11149,Bangladesh,3/20/20,3
11150,Barbados,3/20/20,0
11151,Belarus,3/20/20,5
11152,Belgium,3/20/20,1
11153,Belize,3/20/20,0
11154,Benin,3/20/20,0
11155,Bhutan,3/20/20,0
11156,Bolivia,3/20/20,0
11157,Bosnia and Herzegovina,3/20/20,2
11158,Botswana,3/20/20,0
11159,Brazil,3/20/20,2
11160,Brunei,3/20/20,1
11161,Bulgaria,3/20/20,0
11162,Burkina Faso,3/20/20,0
11163,Burma,3/20/20,0
11164,Burundi,3/20/20,0
11165,Cabo Verde,3/20/20,0
11166,Cambodia,3/20/20,1
11167,Cameroon,3/20/20,0
11168,Canada,3/20/20,9
11169,Central African Republic,3/20/20,0
11170,Chad,3/20/20,0
11171,Chile,3/20/20,6
11172,China,3/20/20,71266
11173,Colombia,3/20/20,1
11174,Comoros,3/20/20,0
11175,Congo (Brazzaville),3/20/20,0
11176,Congo (Kinshasa),3/20/20,0
11177,Costa Rica,3/20/20,0
11178,Cote d'Ivoire,3/20/20,1
11179,Croatia,3/20/20,5
11180,Cuba,3/20/20,0
11181,Cyprus,3/20/20,0
11182,Czechia,3/20/20,4
11183,Denmark,3/20/20,1
11184,Diamond Princess,3/20/20,325
11185,Djibouti,3/20/20,0
11186,Dominica,3/20/20,0
11187,Dominican Republic,3/20/20,0
11188,Ecuador,3/20/20,0
11189,Egypt,3/20/20,39
11190,El Salvador,3/20/20,0
11191,Equatorial Guinea,3/20/20,0
11192,Eritrea,3/20/20,0
11193,Estonia,3/20/20,1
11194,Eswatini,3/20/20,0
11195,Ethiopia,3/20/20,0
11196,Fiji,3/20/20,0
11197,Finland,3/20/20,10
11198,France,3/20/20,12
11199,Gabon,3/20/20,0
11200,Gambia,3/20/20,0
11201,Georgia,3/20/20,1
11202,Germany,3/20/20,180
11203,Ghana,3/20/20,0
11204,Greece,3/20/20,19
11205,Grenada,3/20/20,0
11206,Guatemala,3/20/20,0
11207,Guinea,3/20/20,0
11208,Guinea-Bissau,3/20/20,0
11209,Guyana,3/20/20,0
11210,Haiti,3/20/20,0
11211,Holy See,3/20/20,0
11212,Honduras,3/20/20,0
11213,Hungary,3/20/20,2
11214,Iceland,3/20/20,5
11215,India,3/20/20,20
11216,Indonesia,3/20/20,15
11217,Iran,3/20/20,6745
11218,Iraq,3/20/20,49
11219,Ireland,3/20/20,5
11220,Israel,3/20/20,13
11221,Italy,3/20/20,4440
11222,Jamaica,3/20/20,2
11223,Japan,3/20/20,191
11224,Jordan,3/20/20,1
11225,Kazakhstan,3/20/20,0
11226,Kenya,3/20/20,0
11227,"Korea, South",3/20/20,1540
11228,Kosovo,3/20/20,0
11229,Kuwait,3/20/20,18
11230,Kyrgyzstan,3/20/20,0
11231,Laos,3/20/20,0
11232,Latvia,3/20/20,1
11233,Lebanon,3/20/20,4
11234,Lesotho,3/20/20,0
11235,Liberia,3/20/20,0
11236,Libya,3/20/20,0
11237,Liechtenstein,3/20/20,1
11238,Lithuania,3/20/20,0
11239,Luxembourg,3/20/20,0
11240,MS Zaandam,3/20/20,0
11241,Madagascar,3/20/20,0
11242,Malawi,3/20/20,0
11243,Malaysia,3/20/20,87
11244,Maldives,3/20/20,0
11245,Mali,3/20/20,0
11246,Malta,3/20/20,2
11247,Marshall Islands,3/20/20,0
11248,Mauritania,3/20/20,0
11249,Mauritius,3/20/20,0
11250,Mexico,3/20/20,4
11251,Micronesia,3/20/20,0
11252,Moldova,3/20/20,1
11253,Monaco,3/20/20,0
11254,Mongolia,3/20/20,0
11255,Montenegro,3/20/20,0
11256,Morocco,3/20/20,1
11257,Mozambique,3/20/20,0
11258,Namibia,3/20/20,0
11259,Nepal,3/20/20,1
11260,Netherlands,3/20/20,0
11261,New Zealand,3/20/20,0
11262,Nicaragua,3/20/20,0
11263,Niger,3/20/20,0
11264,Nigeria,3/20/20,1
11265,North Macedonia,3/20/20,1
11266,Norway,3/20/20,1
11267,Oman,3/20/20,12
11268,Pakistan,3/20/20,13
11269,Panama,3/20/20,0
11270,Papua New Guinea,3/20/20,0
11271,Paraguay,3/20/20,0
11272,Peru,3/20/20,1
11273,Philippines,3/20/20,8
11274,Poland,3/20/20,1
11275,Portugal,3/20/20,5
11276,Qatar,3/20/20,10
11277,Romania,3/20/20,25
11278,Russia,3/20/20,9
11279,Rwanda,3/20/20,0
11280,Saint Kitts and Nevis,3/20/20,0
11281,Saint Lucia,3/20/20,0
11282,Saint Vincent and the Grenadines,3/20/20,0
11283,Samoa,3/20/20,0
11284,San Marino,3/20/20,4
11285,Sao Tome and Principe,3/20/20,0
11286,Saudi Arabia,3/20/20,8
11287,Senegal,3/20/20,2
11288,Serbia,3/20/20,1
11289,Seychelles,3/20/20,0
11290,Sierra Leone,3/20/20,0
11291,Singapore,3/20/20,124
11292,Slovakia,3/20/20,0
11293,Slovenia,3/20/20,0
11294,Solomon Islands,3/20/20,0
11295,Somalia,3/20/20,0
11296,South Africa,3/20/20,0
11297,South Sudan,3/20/20,0
11298,Spain,3/20/20,1588
11299,Sri Lanka,3/20/20,3
11300,Sudan,3/20/20,0
11301,Suriname,3/20/20,0
11302,Sweden,3/20/20,0
11303,Switzerland,3/20/20,15
11304,Syria,3/20/20,0
11305,Taiwan*,3/20/20,26
11306,Tajikistan,3/20/20,0
11307,Tanzania,3/20/20,0
11308,Thailand,3/20/20,43
11309,Timor-Leste,3/20/20,0
11310,Togo,3/20/20,1
11311,Trinidad and Tobago,3/20/20,0
11312,Tunisia,3/20/20,0
11313,Turkey,3/20/20,0
11314,US,3/20/20,147
11315,Uganda,3/20/20,0
11316,Ukraine,3/20/20,0
